chorus_path,title,artist,rank,year,popularity,file_path,chroma_mean_1,chroma_mean_2,chroma_mean_3,tempo,spectral_centroid,spectral_bandwidth,spectral_rolloff,tonal_centroid_1,tonal_centroid_2,tonal_centroid_3,tonal_centroid_4,tonal_centroid_5,tonal_centroid_6,zero_crossing_rate,tuning
choruss\This Is America_chorus.wav,This Is America,Childish Gambino,51,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\This Is America.mp3,0.4501984417438507,0.4404304027557373,0.5665221810340881,117.45383522727273,1744.7717269201678,2424.1401997598996,4117.741767245549,-0.026735510843344065,0.0070336723683994875,0.15351249688397173,0.010142191457374428,0.005162913487015964,0.03406106351388931,0.03912977094620743,0.32000000000000006
choruss\Nonstop_chorus.wav,Nonstop,Drake,52,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Nonstop.mp3,0.3630791902542114,0.38852015137672424,0.4476224482059479,103.359375,1776.6093839225698,2399.0204017942233,3981.7925893116294,0.07417638360997457,-0.08878141643264546,-0.07675166976646834,-0.15101417277481227,-0.006162846810114436,0.07511362668859198,0.05207980601780186,0.27
choruss\Heaven_chorus.wav,Heaven,Kane Brown,53,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Heaven.mp3,0.4039648175239563,0.2633402347564697,0.2939632534980774,92.28515625,2688.260223707322,2658.073396449516,5815.298169020898,0.015438487998811649,0.14485252822792571,-0.04674914493960811,-0.015429690719551116,-3.894643377513893e-05,-0.01310070735855081,0.13036655863003097,0.020000000000000018
choruss\Bodak Yellow (Money Moves)_chorus.wav,Bodak Yellow (Money Moves),Cardi B,54,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Bodak Yellow (Money Moves).mp3,0.42909175157546997,0.36989229917526245,0.3627719581127167,123.046875,3358.2762084151173,2846.4905928307912,6617.2933194659445,0.048499063367685634,-0.07577512066881487,0.06461235197281104,0.07590458260332969,0.0180813021218323,-0.01521542038095985,0.15314193111455107,-0.08999999999999997
choruss\Freaky Friday_chorus.wav,Freaky Friday,Lil Dicky Featuring Chris Brown,55,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Freaky Friday.mp3,0.33790454268455505,0.26065585017204285,0.2763936519622803,99.38401442307692,2826.017537842863,2905.0442868911487,6356.92822719137,-0.09205360950786104,0.024787630831146712,-0.04106682079812516,0.020853866820133703,0.0071478328804459295,0.002422283624512295,0.1005519241002322,0.0
choruss\Gummo_chorus.wav,Gummo,6ix9ine,56,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Gummo.mp3,0.26511991024017334,0.2971265912055969,0.3622684180736542,161.4990234375,2561.142787153746,2580.741881861815,5374.967498306889,0.08836967571094448,0.07531027652748856,-0.03199525455578094,-0.10974189458161224,-0.0308030159370761,-0.014348842328682434,0.10518681670859133,-0.06
choruss\Plug Walk_chorus.wav,Plug Walk,Rich The Kid,57,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Plug Walk.mp3,0.48507174849510193,0.41774851083755493,0.3596828579902649,95.703125,2727.127686261378,2616.977999191878,5607.316093326722,0.009628249324417802,-0.1297260947189053,-0.030359040335940127,0.03038419768121919,0.0410850949712252,0.004821373022524782,0.09576208155959752,-0.02999999999999997
choruss\Wait_chorus.wav,Wait,Maroon 5,58,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Wait.mp3,0.4166065752506256,0.3029572665691376,0.2796180844306946,123.046875,2575.5115732175123,2821.8773235909102,5921.36419432082,-0.19826681345986769,-0.10251563701324728,-0.12812182078737797,0.08078338655473005,0.018953374865211158,-0.05804600599784136,0.07284007352941177,-0.020000000000000018
choruss\Be Careful_chorus.wav,Be Careful,Cardi B,59,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Be Careful.mp3,0.36906275153160095,0.43397119641304016,0.4740329384803772,103.359375,2565.7409413185155,2857.5475613710637,5887.281067083494,0.030055013582233836,-0.05724410356607488,-0.049904569190561195,-0.08127179868871122,-0.003984233670917392,-0.0032149792274736642,0.07854601030379257,0.0
choruss\Wolves_chorus.wav,Wolves,Selena Gomez X Marshmello,60,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Wolves.mp3,0.17188043892383575,0.303449422121048,0.3322990834712982,123.046875,3115.066978524459,2751.5773772703224,6306.661864478521,0.27694012718052813,-0.15219827790997248,-0.06408213496917545,-0.06372364420709105,-0.013351131836470263,0.009635248116575082,0.15713056912732198,0.020000000000000018
choruss\Bartier Cardi_chorus.wav,Bartier Cardi,Cardi B Featuring 21 Savage,61,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Bartier Cardi.mp3,0.8009398579597473,0.7555862069129944,0.7187219858169556,135.99917763157896,2341.0441776796797,2743.9188697251357,5356.817608056792,0.02650179655510398,-0.029853631159549927,-0.017617205910431213,0.05160121393790753,0.008338113794718001,0.047187067423053314,0.04352581390286378,-0.21000000000000002
choruss\God Is A Woman_chorus.wav,God Is A Woman,Ariana Grande,62,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\God Is A Woman.mp3,0.4836997985839844,0.4565808176994324,0.4481862485408783,143.5546875,2332.222522564996,2636.7423072771967,5246.8349397736065,-0.09681578928239386,-0.0014417900266670374,0.059062825844567866,0.007641098601887415,0.0092401371134572,0.031288006517029884,0.05818332164280186,0.020000000000000018
,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",63,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Big Bank.mp3,,,,,,,,,,,,,,,
choruss\Sorry Not Sorry_chorus.wav,Sorry Not Sorry,Demi Lovato,64,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Sorry Not Sorry.mp3,0.4255902171134949,0.39983224868774414,0.49508151412010193,143.5546875,2647.6677221816767,2820.658195540859,6145.912836505901,0.05924386055047308,-0.03645407352928269,0.05146320018017662,-0.042004373302285826,0.01860698984570476,-0.006593467163833064,0.07619077133320433,0.020000000000000018
choruss\How Long_chorus.wav,How Long,Charlie Puth,65,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\How Long.mp3,0.43127402663230896,0.5333499312400818,0.31468257308006287,112.34714673913044,2770.518404058535,2746.5558578030627,5875.381139040732,-0.02516893604035316,-0.10521333931316551,-0.04631390894010668,0.036652298949819896,0.010008755471345677,-0.010907677465029077,0.13313222595781735,0.030000000000000027
choruss\Lights Down Low_chorus.wav,Lights Down Low,MAX Featuring gnash,66,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Lights Down Low.mp3,0.40998801589012146,0.4293343722820282,0.6133984327316284,151.99908088235293,2889.607293888749,2989.483830490894,6695.709511960623,-0.09582683897767956,0.13100527647727772,0.09577957366740193,-0.0021365921707948935,0.01219902758984444,0.049569255683568327,0.07644700561145511,-0.010000000000000009
choruss\Young Dumb & Broke_chorus.wav,Young Dumb & Broke,Khalid,67,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Young Dumb & Broke.mp3,0.24130289256572723,0.28060203790664673,0.3220534920692444,135.99917763157896,1696.1419545477956,2103.049572203836,3584.2116600957816,-0.0946716445698154,-0.10942504727090453,0.040417336466672595,-0.14576138028350258,0.023416573020442106,0.06205128279014359,0.058903649864551086,0.0
choruss\One Kiss_chorus.wav,One Kiss,Calvin Harris & Dua Lipa,68,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\One Kiss.mp3,0.47199687361717224,0.2990603446960449,0.5440196990966797,123.046875,2693.592723420829,2626.682634229474,5608.3994201093265,0.16805707053038144,0.1133573702178512,-0.04664944053768877,0.014374869518073482,0.0032535249817401465,0.011656724873803438,0.14193338211106812,0.030000000000000027
choruss\Natural_chorus.wav,Natural,Imagine Dragons,69,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Natural.mp3,0.38940003514289856,0.4887164831161499,0.5130483508110046,99.38401442307692,2824.607395152716,2762.4373042696357,6146.546166009578,0.19147551196765916,0.05689703327216611,-0.12287087261895963,-0.11539362023524069,-0.040480725429730385,0.005006343979769114,0.12283448021478328,-0.03999999999999998
choruss\You Make It Easy_chorus.wav,You Make It Easy,Jason Aldean,70,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\You Make It Easy.mp3,0.28901195526123047,0.33025118708610535,0.5386966466903687,129.19921875,2366.019767835409,2389.3578599018706,4809.587583748549,0.19262058820857086,0.06818197519628157,0.10807810780727736,-0.028800142731448826,0.03339690479704019,-0.033747403278742,0.11718523244001548,0.0
choruss\Shape Of You_chorus.wav,Shape Of You,Ed Sheeran,71,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Shape Of You.mp3,0.281875878572464,0.4286876916885376,0.245560422539711,129.19921875,2097.510171588083,2553.5222640240595,4697.004931187113,0.015878510917503155,-0.08202334042471282,-0.047588665534284265,-0.017757996464085293,0.011338454891601965,0.013756425165349305,0.07441527186532508,-0.02999999999999997
choruss\I Get The Bag_chorus.wav,I Get The Bag,Gucci Mane Featuring Migos,72,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\I Get The Bag.mp3,0.4828607439994812,0.4937964677810669,0.4715292155742645,135.99917763157896,1713.7464797700222,2260.3414754846294,3870.8599267729296,-0.1799311322124815,-0.04863446355213979,0.2152041729853913,0.03993328576388488,0.037836771954666705,0.08529300076329092,0.03830815837848297,-0.18
choruss\No Brainer_chorus.wav,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",73,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\No Brainer.mp3,0.4534933269023895,0.3076578974723816,0.5223230123519897,103.359375,2538.1330652646743,2604.3934157066674,5332.151090545182,0.07088586556944683,0.036117089905244204,-0.03507132216100131,0.032138882400957615,-0.005356830041322323,-0.002120791160971489,0.1114331886126161,0.0
choruss\Plain Jane_chorus.wav,Plain Jane,A$AP Ferg Featuring Nicki Minaj,74,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Plain Jane.mp3,0.4863138496875763,0.5139667987823486,0.5361605286598206,172.265625,2017.770815357622,2346.327495983806,4470.439634529799,-0.060534188779819254,-0.022854160883137783,0.07128049964777172,0.0013994716263542417,0.010823566394192019,0.031503827216308435,0.06141761803405573,0.030000000000000027
choruss\Sky Walker_chorus.wav,Sky Walker,Miguel Featuring Travis Scott,75,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Sky Walker.mp3,0.46118971705436707,0.5557280778884888,0.38903987407684326,143.5546875,2150.629305616157,2620.461302436592,5029.286255260739,-0.0802170882425905,-0.02916699339691224,-0.021552237258192258,-0.06237619834441745,0.021228366952140972,-0.030053736195804325,0.07098974458204334,0.19000000000000006
,Marry Me,Thomas Rhett,76,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Marry Me.mp3,,,,,,,,,,,,,,,
choruss\Eastside_chorus.wav,Eastside,"benny blanco, Halsey & Khalid",77,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Eastside.mp3,0.26732778549194336,0.3203699588775635,0.19824956357479095,123.046875,2620.663074399431,2561.0812052704814,5121.135699859714,0.09501878764993507,-0.1545203514612757,-0.1001595461239392,-0.04752848646531509,-0.012405607787616403,0.0454971665057322,0.11727895825270898,0.010000000000000009
choruss\Call Out My Name_chorus.wav,Call Out My Name,The Weeknd,78,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Call Out My Name.mp3,0.3179336488246918,0.2858387529850006,0.3021683692932129,135.99917763157896,2162.82215308596,2519.8382686844675,4823.604165658862,-0.22294562060021728,-0.04560875544413367,0.12182150294733143,0.10507338086644809,-0.008537958783260958,0.04617722015020557,0.0707554300503096,0.010000000000000009
choruss\King's Dead_chorus.wav,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",79,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\King's Dead.mp3,0.6249973177909851,0.5584676265716553,0.5500641465187073,135.99917763157896,2299.896927139669,2630.9588092072768,5244.601619944853,-0.10462827584202194,-0.10308875062725922,-0.18351668235197144,0.02215552189597831,0.05847707216664549,-0.03716819676435075,0.06082124975812694,-0.22999999999999998
choruss\Happier_chorus.wav,Happier,Marshmello & Bastille,80,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Happier.mp3,0.5027547478675842,0.31272783875465393,0.3783641755580902,99.38401442307692,2780.8579967003684,2734.7544177501445,5707.282155512287,0.07229386553333068,0.21221282226302815,-0.1516547575492081,-0.04183937226575026,-0.045586867905319656,-0.028225600200809005,0.12939075198335914,-0.06
choruss\Te Bote_chorus.wav,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",81,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Te Bote.mp3,0.3388817012310028,0.4620114862918854,0.5901995301246643,129.19921875,2057.09354228498,2344.572458034244,4562.38907852409,0.08587392999387976,-0.03980763292681953,0.038205106657620634,0.021845103583179988,0.0196388846197293,-0.016924511647030606,0.07672969475619196,0.010000000000000009
choruss\Simple_chorus.wav,Simple,Florida Georgia Line,82,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Simple.mp3,0.38779589533805847,0.2591428756713867,0.3286474049091339,99.38401442307692,2844.54593942136,2662.429259915366,6071.563286087461,-0.05249353536935558,0.08222115422073561,0.04098507068797482,-0.017855643805105403,0.014738927882638617,0.004020068426861699,0.13641565281540247,0.030000000000000027
,Lemon,N*E*R*D & Rihanna,83,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Lemon.mp3,,,,,,,,,,,,,,,
choruss\1-800-273-8255_chorus.wav,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,84,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\1-800-273-8255.mp3,0.39896079897880554,0.2675875723361969,0.24819315969944,99.38401442307692,1555.843085716951,2105.786491712017,3130.914401122291,-0.11060903201938033,0.053713146766034704,-0.10492747105750375,0.04971959760510546,-0.021435834091631537,-0.02538831269183995,0.059363208688080496,0.010000000000000009
,Say Something,Justin Timberlake Featuring Chris Stapleton,85,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Say Something.mp3,,,,,,,,,,,,,,,
choruss\I'm Upset_chorus.wav,I'm Upset,Drake,86,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\I'm Upset.mp3,0.5843149423599243,0.5354738235473633,0.5965513586997986,99.38401442307692,2014.3522122158645,2210.869743182248,4110.491811085042,0.07311172830224255,0.02006217932337935,-0.039251849094215835,-0.03171814417887521,0.0002615582282786647,-0.009021692828926875,0.05747735463428793,0.10999999999999999
choruss\Get Along_chorus.wav,Get Along,Kenny Chesney,87,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Get Along.mp3,0.2817738652229309,0.321397602558136,0.5818567276000977,123.046875,2113.109836153515,2405.7754685709933,4460.173029943885,0.08806659962179152,0.052032675722885446,0.08954343193963177,-0.01405851983525848,0.0023044576682028964,-0.009534810771358239,0.08413856907894737,0.050000000000000044
choruss\Moonlight_chorus.wav,Moonlight,XXXTENTACION,88,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Moonlight.mp3,0.2668400704860687,0.3354557752609253,0.7253147959709167,135.99917763157896,2745.9788858606985,2796.9802853500532,6138.062883973491,0.06431005269849624,0.08546053119873884,0.015793547703200798,-0.0741558290020374,-0.006278999196372465,0.002914288846037834,0.11718674414667182,0.020000000000000018
choruss\What Lovers Do_chorus.wav,What Lovers Do,Maroon 5 Featuring SZA,89,2018,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\What Lovers Do.mp3,0.42309334874153137,0.3766787648200989,0.43214136362075806,112.34714673913044,2274.296583319279,2645.5110001062567,5223.251749044602,-0.0468740733808106,0.07078455237266414,-0.004135982857169783,-0.032256645856904284,0.006432628929836494,-0.012885190758438877,0.06916738220781733,-0.02999999999999997
